Link	LinkState	VOT	VOTFlow	TotalCostForThisVOT
79899	7989901	1.0	0.0	0.14199387755453519
79899	7989901	0.17	1290.382443	0.024138959184270982
79899	7989901	0.45	1825.6370428124999	0.06389724489954084
79899	7989901	0.9	0.0	0.12779448979908167
79515	7951501	0.35	11.498410000000002	0.07283634491982963
79515	7951501	1.0	44.45641200000001	0.20810384262808465
79515	7951501	0.17	0.0	0.035377653246774395
79515	7951501	0.45	740.5031460706248	0.0936467291826381
79515	7951501	0.9	856.0505525000001	0.1872934583652762
79258	7925801	0.35	817.285093625	0.09697274150539661
79258	7925801	1.0	0.0	0.2770649757297046
79258	7925801	0.17	2356.864817999999	0.04710104587404979
79258	7925801	0.45	1468.24609902	0.12467923907836709
79258	7925801	0.9	0.0	0.24935847815673418
79517	7951701	0.35	0.0	0.11454554999999998
79517	7951701	1.0	0.0	0.327273
79517	7951701	0.17	0.0	0.05563641
79517	7951701	0.45	0.0	0.14727284999999998
79517	7951701	0.9	0.0	0.29454569999999997
79901	7990101	0.35	706.6377115	0.04200365509517128
79901	7990101	1.0	0.0	0.12001044312906081
79901	7990101	0.17	1655.6985795000005	0.02040177533194034
79901	7990101	0.45	468.49748690625006	0.05400469940807737
79901	7990101	0.9	0.0	0.10800939881615473
79900	7990001	0.35	0.0	0.08130096205909411
79900	7990001	1.0	96.47719199999999	0.2322884630259832
79900	7990001	0.17	0.0	0.03948903871441715
79900	7990001	0.45	121.70913618749998	0.10452980836169244
79900	7990001	0.9	1857.7602150000002	0.20905961672338488
79260	7926001	0.35	440.076588875	0.026299837392497593
79260	7926001	1.0	0.0	0.07514239254999312
79260	7926001	0.17	589.2162044999998	0.012774206733498833
79260	7926001	0.45	2277.908287409375	0.03381407664749691
79260	7926001	0.9	0.0	0.06762815329499382
79516	7951601	0.35	0.0	0.11999995
79516	7951601	1.0	0.0	0.342857
79516	7951601	0.17	0.0	0.05828569000000001
79516	7951601	0.45	0.0	0.15428565000000002
79516	7951601	0.9	0.0	0.30857130000000005
79903	7990301	0.35	0.0	0.14109418037639995
79903	7990301	1.0	123.79054799999999	0.40312622964685707
79903	7990301	0.17	0.0	0.0685314590399657
79903	7990301	0.45	2030.1557765937496	0.1814068033410857
79903	7990301	0.9	2383.7048975000002	0.3628136066821714
79519	7951901	0.35	0.0	0.09000005
79519	7951901	1.0	0.0	0.257143
79519	7951901	0.17	0.0	0.043714310000000006
79519	7951901	0.45	0.0	0.11571435000000001
79519	7951901	0.9	0.0	0.23142870000000001
79902	7990201	0.35	0.0	0.23057999197363435
79902	7990201	1.0	220.26773999999997	0.6587999770675268
79902	7990201	0.17	0.0	0.11199599610147956
79902	7990201	0.45	2151.8649127812505	0.29645998968038706
79902	7990201	0.9	4241.4651125	0.5929199793607741
79518	7951801	0.35	1257.3616825000001	0.08590015293084362
79518	7951801	1.0	0.0	0.24542900837383894
79518	7951801	0.17	2973.0225524999996	0.04172293142355262
79518	7951801	0.45	3746.154386429375	0.11044305376822752
79518	7951801	0.9	0.0	0.22088610753645505
79264	7926401	0.35	235.75531546875	0.0925313456394481
79264	7926401	1.0	0.0	0.26437527325556603
79264	7926401	0.17	0.0	0.044943796453446226
79264	7926401	0.45	1910.8467626543747	0.11896887296500472
79264	7926401	0.9	0.0	0.23793774593000944
79269	7926901	0.35	204.32127340625	0.1365628875977562
79269	7926901	1.0	0.0	0.390179678850732
79269	7926901	0.17	589.2162044999998	0.06633054540462445
79269	7926901	0.45	367.061524755	0.17558085548282942
79269	7926901	0.9	0.0	0.35116171096565885
79525	7952501	0.35	1268.8600925	0.045660044694983956
79525	7952501	1.0	44.45641200000001	0.13045727055709702
79525	7952501	0.17	2973.0225524999996	0.022177735994706495
79525	7952501	0.45	4486.657532499999	0.058705771750693664
79525	7952501	0.9	856.0505525000001	0.11741154350138733
79268	7926801	0.35	0.0	0.15225
79268	7926801	1.0	0.0	0.435
79268	7926801	0.17	0.0	0.07395
79268	7926801	0.45	0.0	0.19575
79268	7926801	0.9	0.0	0.3915
79273	7927301	0.35	204.32127340625	0.03150286667112279
79273	7927301	1.0	0.0	0.09000819048892225
79273	7927301	0.17	589.2162044999998	0.015301392383116784
79273	7927301	0.45	367.061524755	0.04050368572001502
79273	7927301	0.9	0.0	0.08100737144003003
79531	7953101	0.35	0.0	0.21600005
79531	7953101	1.0	0.0	0.617143
79531	7953101	0.17	0.0	0.10491431000000001
79531	7953101	0.45	0.0	0.27771435
79531	7953101	0.9	0.0	0.5554287
79531	7953102	0.35	0.0	0.43189999999999995
79531	7953102	1.0	0.0	1.234
79531	7953102	0.17	0.0	0.20978000000000002
79531	7953102	0.45	0.0	0.5553
79531	7953102	0.9	0.0	1.1106
79274	7927401	0.35	204.32127340625	0.04200382222816371
79274	7927401	1.0	0.0	0.12001092065189632
79274	7927401	0.17	589.2162044999998	0.020401856510822377
79274	7927401	0.45	367.061524755	0.05400491429335334
79274	7927401	0.9	0.0	0.10800982858670669
79279	7927901	0.35	204.32127340625	0.10504837507519706
79279	7927901	1.0	0.0	0.30013821450056305
79279	7927901	0.17	589.2162044999998	0.05102349646509572
79279	7927901	0.45	367.061524755	0.13506219652525336
79279	7927901	0.9	0.0	0.27012439305050673
79278	7927801	0.35	235.75531546875	0.08973119154591752
79278	7927801	1.0	0.0	0.2563748329883358
79278	7927801	0.17	0.0	0.04358372160801709
79278	7927801	0.45	1910.8467626543747	0.1153686748447511
79278	7927801	0.9	0.0	0.2307373496895022
75317	7531701	0.35	0.0	0.098
75317	7531701	1.0	0.0	0.28
75317	7531701	0.17	0.0	0.04760000000000001
75317	7531701	0.45	0.0	0.12600000000000003
75317	7531701	0.9	0.0	0.25200000000000006
75316	7531601	0.35	550.7239710000001	0.08078011627732574
75316	7531601	1.0	96.47719199999999	0.23080033222093072
75316	7531601	0.17	1290.382443	0.03923605647755823
75316	7531601	0.45	1947.3461790000001	0.10386014949941882
75316	7531601	0.9	1857.7602150000002	0.20772029899883765
79288	7928801	0.35	440.076588875	0.021039869913998074
79288	7928801	1.0	0.0	0.0601139140399945
79288	7928801	0.17	589.2162044999998	0.010219365386799066
79288	7928801	0.45	2277.908287409375	0.027051261317997524
79288	7928801	0.9	0.0	0.05410252263599505
79292	7929201	0.35	0.0	0.05345445
79292	7929201	1.0	0.0	0.152727
79292	7929201	0.17	0.0	0.02596359
79292	7929201	0.45	0.0	0.06872715
79292	7929201	0.9	0.0	0.1374543
79294	7929401	0.35	1257.3616825000001	0.23120093055086796
79294	7929401	1.0	0.0	0.6605740872881942
79294	7929401	0.17	2946.0810224999996	0.11229759483899303
79294	7929401	0.45	3746.154386429375	0.2972583392796874
79294	7929401	0.9	0.0	0.5945166785593748
79298	7929801	0.35	0.0	0.22574999999999998
79298	7929801	1.0	0.0	0.645
79298	7929801	0.17	0.0	0.10965000000000001
79298	7929801	0.45	0.0	0.29025
79298	7929801	0.9	0.0	0.5805
79298	7929802	0.35	0.0	0.45149999999999996
79298	7929802	1.0	0.0	1.29
79298	7929802	0.17	0.0	0.21930000000000002
79298	7929802	0.45	0.0	0.5805
79298	7929802	0.9	0.0	1.161
79300	7930001	0.35	440.076588875	0.07555637193147453
79300	7930001	1.0	0.0	0.21587534837564154
79300	7930001	0.17	589.2162044999998	0.03669880922385906
79300	7930001	0.45	2277.908287409375	0.0971439067690387
79300	7930001	0.9	0.0	0.1942878135380774
79304	7930401	0.35	0.0	0.12218184999999998
79304	7930401	1.0	0.0	0.349091
79304	7930401	0.17	0.0	0.059345470000000004
79304	7930401	0.45	0.0	0.15709095
79304	7930401	0.9	0.0	0.3141819
75236	7523601	0.35	0.0	0.08925
75236	7523601	1.0	0.0	0.255
75236	7523601	0.17	0.0	0.04335000000000001
75236	7523601	0.45	0.0	0.11475
75236	7523601	0.9	0.0	0.2295
79207	7920701	0.35	0.0	0.7869984701188295
79207	7920701	1.0	132.160644	1.6035739146252275
79207	7920701	0.17	0.0	0.5608698854862887
79207	7920701	0.45	0.0	0.9126254615813523
79207	7920701	0.9	2544.8790675	1.4779469231627047
79207	7920702	0.35	0.0	0.589631754329468
79207	7920702	1.0	66.080322	1.4060907266556228
79207	7920702	0.17	0.0	0.3635354235314559
79207	7920702	0.45	699.8450560706249	0.7152408269950303
79207	7920702	0.9	1272.43953375	1.2804816539900605
79207	7920703	0.35	0.0	0.8896000728936102
79207	7920703	1.0	22.026774000000003	1.7060002082674577
79207	7920703	0.17	0.0	0.6635200354054678
79207	7920703	0.45	0.0	1.015200093720356
79207	7920703	0.9	424.1465112500001	1.5804001874407119
79209	7920901	0.35	0.0	0.1148
79209	7920901	1.0	0.0	0.328
79209	7920901	0.17	0.0	0.055760000000000004
79209	7920901	0.45	0.0	0.1476
79209	7920901	0.9	0.0	0.2952
75240	7524001	0.35	550.7239710000001	0.10001330938550866
75240	7524001	1.0	96.47719199999999	0.28575231253002475
75240	7524001	0.17	1290.382443	0.04857789313010421
75240	7524001	0.45	1947.3461790000001	0.12858854063851113
75240	7524001	0.9	1857.7602150000002	0.25717708127702227
79210	7921001	0.35	1257.3616825000001	0.06852035893022146
79210	7921001	1.0	0.0	0.19577245408634705
79210	7921001	0.17	2946.0810224999996	0.033281317194679
79210	7921001	0.45	3746.154386429375	0.08809760433885618
79210	7921001	0.9	0.0	0.17619520867771235
79477	7947701	0.35	11.49841	0.301263876136607
79477	7947701	1.0	222.28206000000003	0.61425907467602
79477	7947701	0.17	0.0	0.21458828269492342
79477	7947701	0.45	740.5031460706248	0.34941698360420903
79477	7947701	0.9	4280.2527625	0.5661059672084181
79479	7947901	0.35	502.9446729999999	0.1187478492350461
79479	7947901	1.0	0.0	0.33927956924298885
79479	7947901	0.17	1205.373939	0.05767752677130811
79479	7947901	0.45	1498.4617545717497	0.15267580615934498
79479	7947901	0.9	0.0	0.30535161231868996
75385	7538501	0.35	1257.3616825000001	0.1592358783151318
75385	7538501	1.0	0.0	0.4549596523289481
75385	7538501	0.17	2946.0810225000005	0.07734314089592118
75385	7538501	0.45	2294.13452971875	0.20473184354802665
75385	7538501	0.9	0.0	0.4094636870960533
79225	7922501	0.35	0.0	0.19949999999999998
79225	7922501	1.0	0.0	0.57
79225	7922501	0.17	0.0	0.0969
79225	7922501	0.45	0.0	0.2565
79225	7922501	0.9	0.0	0.513
79224	7922401	0.35	165.02872082812496	0.3815308432845109
79224	7922401	1.0	154.18741799999995	0.7778634093843169
79224	7922401	0.17	0.0	0.27177720959533386
79224	7922401	0.45	1827.4842731075	0.44250508422294266
79224	7922401	0.9	2969.02557875	0.7168891684458852
79224	7922402	0.35	47.15106309375	0.5128040639285931
79224	7922402	1.0	44.053548000000006	0.9080116112245518
79224	7922402	0.17	0.0	0.4033619739081738
79224	7922402	0.45	522.138363745	0.5736052250510484
79224	7922402	0.9	848.2930225000002	0.8472104501020967
79224	7922403	0.35	23.575531546875	0.812800253995537
79224	7922403	1.0	22.026774000000003	1.2080007257015346
79224	7922403	0.17	0.0	0.7033601233692608
79224	7922403	0.45	261.0691818725	0.8736003265656905
79224	7922403	0.9	424.1465112500001	1.1472006531313812
79480	7948001	0.35	0.0	0.14999985
79480	7948001	1.0	0.0	0.428571
79480	7948001	0.17	0.0	0.07285707
79480	7948001	0.45	0.0	0.19285695
79480	7948001	0.9	0.0	0.3857139
79227	7922701	0.35	715.1244569218751	0.31386154334929545
79227	7922701	1.0	0.0	0.8967472667122728
79227	7922701	0.17	2062.25671575	0.1524470353410864
79227	7922701	0.45	1284.7153366425002	0.4035362700205228
79227	7922701	0.9	0.0	0.8070725400410456
79227	7922702	0.35	0.0	0.6268499999999999
79227	7922702	1.0	0.0	1.791
79227	7922702	0.17	0.0	0.30447
79227	7922702	0.45	0.0	0.8059499999999999
79227	7922702	0.9	0.0	1.6118999999999999
79227	7922703	0.35	102.160636703125	0.2507051588631484
79227	7922703	1.0	0.0	0.7163004538947099
79227	7922703	0.17	294.6081022499999	0.12177107716210069
79227	7922703	0.45	183.5307623775	0.32233520425261947
79227	7922703	0.9	0.0	0.6446704085052389
79226	7922601	0.35	204.32127340625	0.2520099138243199
79226	7922601	1.0	0.0	0.7200283252123426
79226	7922601	0.17	589.2162044999998	0.12240481528609826
79226	7922601	0.45	367.061524755	0.32401274634555416
79226	7922601	0.9	0.0	0.6480254926911083
79482	7948201	0.35	754.4170095	0.26892946994578565
79482	7948201	1.0	0.0	0.7683699141308161
79482	7948201	0.17	1767.6486134999996	0.13062288540223874
79482	7948201	0.45	2247.6926318576247	0.34576646135886724
79482	7948201	0.9	0.0	0.6915329227177345
79482	7948202	0.35	0.0	0.5363085
79482	7948202	1.0	0.0	1.53231
79482	7948202	0.17	0.0	0.2604927
79482	7948202	0.45	0.0	0.6895395000000001
79482	7948202	0.9	0.0	1.3790790000000002
75386	7538601	0.35	706.6377115	0.2568401151638353
75386	7538601	1.0	123.79054799999999	0.733828900468101
75386	7538601	0.17	1655.6985795000005	0.12475091307957718
75386	7538601	0.45	2498.6532635	0.33022300521064546
75386	7538601	0.9	2383.7048975000002	0.6604460104212909
79231	7923101	0.35	0.0	0.13124999999999998
79231	7923101	1.0	0.0	0.375
79231	7923101	0.17	0.0	0.06375
79231	7923101	0.45	0.0	0.16875
79231	7923101	0.9	0.0	0.3375
79487	7948701	0.35	150.88340189999997	0.1380019759656554
79487	7948701	1.0	0.0	0.3942913599018726
79487	7948701	0.17	361.61218169999995	0.06702953118331835
79487	7948701	0.45	449.5385263715249	0.17743111195584266
79487	7948701	0.9	0.0	0.3548622239116853
79487	7948702	0.35	352.0612711	0.2070734069014992
79487	7948702	1.0	0.0	0.5916383054328549
79487	7948702	0.17	843.7617573	0.10057851192358534
79487	7948702	0.45	1048.9232282002247	0.2662372374447847
79487	7948702	0.9	0.0	0.5324744748895694
