Link	LinkState	Flow	Prob
79235	0.0
79237	1911.489457409765
75397	7967.381567360266
75399	7967.381567360266
79497	11810.654682659639
79499	0.9071222222222248
79498	238.89287777777776
79245	7880.358551065993
79500	5764.6781269361445
79246	0.0
75409	0.0
90001	239.8
75411	7356.894417767674
90003	0.0
90002	7204.055715999999
79509	0.0
90005	26462.150000000005
75412	7967.381567360266
90004	19258.094284
79511	19258.094284
79510	5763.244572799999
79899	7356.894417767674
79515	4845.49184443741
79258	10733.059823322703
79517	9.493444240000013
79901	7967.381567360266
79900	4128.485582232327
79260	5402.644305168686
79516	0.0
79903	6769.588432639731
79519	9.493444240000013
79902	10898.07401487206
79518	14403.108995322587
79264	2722.917600773197
79269	2364.135783474413
79525	19248.600839759994
79268	315.5909209210774
79273	2679.72670439549
79531	0.0
79274	2679.72670439549
79279	2364.135783474413
79278	3038.5085216942725
75317	0.0
75316	11485.380000000001
79288	5402.644305168686
79292	1724.0088111510117
79294	14411.69531734037
79298	862.0044055755044
79300	3678.6354940176766
79304	0.0
75236	0.0
79207	4454.227304495553
79209	1724.0088111510117
75240	11485.380000000001
79210	14411.69531734037
79477	12049.547560437413
79479	5756.091804918366
75385	15324.275985127966
79225	0.0
79224	6917.164275032183
79480	9.493444240000013
79227	6706.959384088719
79226	2679.72670439549
79482	5188.21031424253
75386	14736.970000000008
79231	0.0
79487	3344.039444511855
