Link	LinkState	Flow	Prob
79235	3678.231995291996
79237	6267.3041366069265
75397	8010.058988949989
75399	8010.058988949989
79497	14108.982885803931
79499	53.99944293333335
79498	185.80055706666639
79245	4594.423279680166
79500	4845.346845678423
79246	3678.231995291996
75409	3678.231995291996
90001	239.79999999999978
75411	5850.1487466639965
90003	0.0
90002	13571.219299406615
79509	0.0
90005	26462.149999999972
75412	8010.058988949989
90004	12890.930700593353
79511	12890.930700593353
79510	9141.601426380834
79899	5850.1487466639965
79515	723.5641434639562
79258	6607.461555368545
79517	1175.1315186631969
79901	8010.058988949989
79900	1956.9992580439994
79260	5509.346578675503
79516	0.0
79903	6726.911011049979
79519	1175.1315186631969
79902	8683.91026909399
79518	10992.235038466166
79264	845.6725397449865
79269	2660.531146181053
79525	11715.79918193014
79268	2003.1428927494653
79273	4663.67403893052
79531	0.0
79274	4663.67403893052
79279	2660.531146181053
79278	2848.8154324944485
75317	3678.231995291996
75316	11485.379999999997
79288	5509.346578675503
79292	1628.8191616261195
79294	10487.988972417923
79298	814.4095808130587
79300	3880.5274170493876
79304	1625.3781417781192
75236	3678.231995291996
79207	6465.047153972186
79209	3.441019847999997
75240	7807.148004708
79210	12113.367114196048
79477	14294.78344287059
79479	3724.2147699485504
75385	13860.20773561398
79225	3678.231995291996
79224	8073.655779078483
79480	1175.1315186631969
79227	3903.0795347361036
79226	985.4420436385203
79482	4360.812161110574
75386	14736.96999999999
79231	3678.231995291996
79487	2841.6208473948127
