Iter. #	RelGap	SPTT	TSTT	SORobjective	Runtime
68	0.007371895827612329	110161.61402772275	110973.71397053677	80322.61825816742	0.000 s
69	0.007114425086793608	110288.61015956581	111073.25021447263	80307.20178672326	0.000 s
70	0.008517241738944747	109947.53989647844	110883.98967237903	80298.40460769582	0.000 s
71	0.007744309401709337	110201.47298548024	111054.90728880392	80287.74095189119	0.000 s
72	0.007168924459347137	110071.49086640758	110860.58506955656	80279.02973470795	0.016 s
73	0.008292136470240408	110123.68954631903	111036.85020864349	80270.08469123273	0.000 s
74	0.006756023054464766	110097.9577339559	110841.782074656	80261.11195188313	0.000 s
75	0.006540671957200539	110214.32533531159	110935.20108231403	80247.74534899366	0.000 s
76	0.007924599929537424	109899.34557408051	110770.25392027308	80240.58302136166	0.000 s
77	0.0071475828892941795	110140.9746130208	110928.21635857501	80231.58514387332	0.000 s
78	0.006575477687107867	110030.30885039744	110753.81069114883	80223.77588041865	0.015 s
79	0.007752988616190892	110063.92107513435	110917.2454022832	80216.32448588582	0.000 s
80	0.006203174912155607	110055.67944204892	110738.37407170406	80208.56795609932	0.000 s
81	0.007281602532468678	109967.25195311711	110767.98977342756	80202.50700790987	0.016 s
82	0.006677219179613836	110084.57265123914	110819.63147112558	80193.75755696485	0.000 s
83	0.006173475810935969	109985.58082009554	110664.57414284014	80187.17993435886	0.000 s
84	0.007238141506260787	110022.31702630536	110818.67412578844	80180.58123405001	0.000 s
85	0.006163070015917649	109981.3556793195	110659.17847481668	80174.03847756477	0.000 s
86	0.005778795578160967	110104.36470219486	110740.63531807213	80163.16258540654	0.015 s
87	0.006843638551430997	109846.30478894114	110598.05319512698	80157.65916304257	0.000 s
88	0.00631793472575648	110043.07129878998	110738.31624027749	80150.94977924456	0.000 s
89	0.005690599875623814	109961.8962912655	110587.64544462394	80144.8852688849	0.000 s
90	0.006840707875594987	109979.65611521169	110731.99481495425	80139.3085554279	0.000 s
91	0.005705942114126117	109950.20980021723	110577.57933277328	80133.299634891	0.016 s
92	0.0054626610308352586	110053.8540121266	110655.04091173188	80123.62157619359	0.000 s
93	0.006352607543150812	109824.32873331854	110521.9995924513	80118.76254185554	0.000 s
94	0.005979647069318528	109996.43990770301	110654.17979723257	80113.01505469503	0.000 s
95	0.005288176085981089	109932.33157060656	110513.67309749438	80107.63314208017	0.000 s
96	0.006475574377546867	109937.46338479003	110649.37160581707	80102.85522081412	0.016 s
97	0.005301412080706003	109922.61919139863	110505.36429272275	80097.52359647337	0.000 s
98	0.005191100796005932	110008.13423307726	110579.19754626173	80088.8456461241	0.000 s
99	0.005944748856699489	109795.99760379484	110448.70723502016	80084.2888048785	0.000 s
100	0.005661200551310586	109951.1391560619	110573.59460566941	80079.30721104624	0.000 s
101	0.004951828661575064	109897.9726990021	110442.16863006202	80074.51934947605	0.015 s
102	0.006133371074803717	109896.10912005596	110570.14273696637	80070.37807008332	0.000 s
103	0.0049816576058447914	109887.99959071343	110435.42397966557	80065.63619788254	0.000 s
104	0.005522068580132711	109853.04408781369	110459.66013100294	80061.92299266164	0.000 s
105	0.005401244857999421	109926.97773161477	110520.72025484307	80057.48760732968	0.000 s
106	0.004934929617606665	109854.00012879923	110396.1218876474	80053.12171132358	0.016 s
107	0.004637554095676011	109954.33931596688	110464.25851259899	80045.52172248563	0.000 s
108	0.004738233983636597	109870.86156188202	110391.45541194595	80037.86600703548	0.015 s
109	0.0047710495635293615	109934.99052326274	110459.49581181534	80037.39868113768	0.000 s
110	0.005198356349359834	109771.97198015035	110342.60580767512	80033.63925294162	0.000 s
111	0.005198015603776529	109885.43604718617	110456.62225838723	80029.76985062426	0.000 s
112	0.00462263883701608	109831.20035075712	110338.91032301461	80025.80480500487	0.000 s
113	0.004312731488813171	109930.14305179939	110404.24224130862	80018.88397067496	0.000 s
114	0.0045485194230943105	109841.76715410125	110341.38456546867	80012.12448627144	0.000 s
115	0.004622593687265031	109897.84077685184	110405.85384187098	80011.88181705019	0.016 s
116	0.004810936197237048	109766.78842938188	110294.86944509124	80008.42714891334	0.000 s
117	0.005031419738915188	109851.1835592177	110403.89097252073	80005.08358099754	0.000 s
118	0.004328683796183119	109816.8556207119	110292.21806418504	80001.44532564022	0.000 s
119	0.0040765571130800815	109906.94359377291	110354.98552645699	79995.11731390204	0.000 s
120	0.005298251704701551	109669.20292073561	110250.25796206365	79992.13653155397	0.000 s
121	0.004474222663179317	109860.89874680626	110352.44086977647	79988.66678320023	0.000 s
122	0.004465950419191289	109761.51582619795	110251.70531381304	79985.68905485427	0.000 s
123	0.004881939855216233	109819.97300565506	110356.10750877015	79982.78853994614	0.000 s
124	0.004066859456205885	109803.38015701227	110249.93507192719	79979.44075712774	0.016 s
125	0.00397352797577466	109873.71487535056	110310.30115521007	79973.62312900159	0.000 s
126	0.00493644214830824	109668.95723767944	110210.33170054853	79970.85562360109	0.000 s
127	0.004354565775560815	109830.26259684219	110308.52569946727	79967.82500524109	0.000 s
128	0.0041682194262857575	109750.46539457675	110207.92941647834	79964.8913495199	0.000 s
129	0.004729500882149074	109788.80278393254	110308.04902354925	79962.35445221406	0.000 s
130	0.003897984989057024	109778.9685270175	110206.88529844998	79959.26238553313	0.000 s
131	0.004560535882338401	109727.38692356586	110227.80260890601	79957.01122287457	0.000 s
132	0.004241670902207284	109810.92319462201	110276.70499228116	79954.31091151977	0.000 s
133	0.0038710948226761133	109750.14867675782	110175.00190908834	79951.35716619088	0.000 s
134	0.00462648524264897	109764.34026421173	110272.1633646132	79949.09479190513	0.016 s
135	0.003842659038528762	109753.06766189658	110174.81127935383	79946.17620702049	0.000 s
136	0.0037956177785893885	109813.53155785377	110230.34175056445	79941.02837611204	0.000 s
137	0.004317562778153761	109664.78823217361	110138.27283991895	79938.60284803783	0.000 s
138	0.004148705946405151	109774.69820881773	110230.1211520415	79936.21013606309	0.000 s
139	0.003621447165948144	109740.10555146559	110137.5235457058	79933.63996622602	0.000 s
140	0.004495563494580468	109737.62768152125	110230.96015450817	79931.65268927765	0.000 s
141	0.0036712699805883098	109735.01707711401	110137.88395112856	79928.94506877137	0.000 s
142	0.004028118936687086	109715.28427490228	110157.23048913402	79927.0192139538	0.000 s
143	0.004049581587589168	109759.11364558784	110203.59213127712	79924.8570813538	0.000 s
144	0.0036510641123359555	109713.69606749411	110114.26780583788	79922.43283089063	0.015 s
145	0.0034979755045352334	109782.53812560413	110166.55475479321	79917.74042476775	0.000 s
146	0.003476150489522878	109732.99578952872	110114.44419655931	79912.88308285362	0.000 s
147	0.0036209959001469727	109768.97392561412	110166.4469301621	79913.45732268035	0.000 s
148	0.0038143405415209664	109662.90050872482	110081.19215603602	79911.32164660185	0.000 s
149	0.003950579700438883	109733.78825922843	110167.30033557759	79909.40010458707	0.000 s
150	0.0034575694227603204	109706.13394892226	110085.45052315331	79907.29382093207	0.000 s
151	0.003309247218062472	109772.8054158066	110136.07076674775	79902.91378612598	0.000 s
152	0.0033752303529865912	109716.12798537759	110086.44519076601	79898.36857879661	0.000 s
153	0.0035527116918316892	109746.48901907043	110136.38665374595	79899.00411020075	0.016 s
154	0.0035778693715362575	109662.00184190548	110054.35815951698	79896.99484377909	0.000 s
155	0.003869890101783291	109712.99274154316	110137.56996619067	79895.29713279824	0.000 s
156	0.0032904530423851774	109694.18112230596	110055.1246743118	79893.16898976568	0.000 s
157	0.0031664775229414133	109756.61156940392	110104.15341293265	79889.06097183465	0.000 s
158	0.003960236049027177	109595.25096123625	110029.27402489512	79887.44110953117	0.000 s
159	0.003489448314727639	109725.67943225842	110108.56151943565	79885.64046359874	0.000 s
160	0.003359432477360036	109661.12619942761	110029.52534828585	79883.74508746644	0.000 s
161	0.0037963295825678145	109693.57995292453	110110.01293551757	79882.24235025838	0.000 s
162	0.0031253672491227125	109687.77504678316	110030.58962654351	79880.23499542502	0.000 s
163	0.0031197181500710602	109735.7933408457	110078.1380870436	79876.37795704913	0.016 s
164	0.0037442115454928704	109591.99946429489	110002.33509398275	79874.7027930879	0.000 s
165	0.003419798683063302	109703.98792694896	110079.15348038833	79873.09289795595	0.000 s
166	0.0031679158553674647	109655.58449308964	110002.9641578349	79871.30881266847	0.000 s
167	0.0037154746553051954	109673.40912360343	110080.89789556309	79869.97369921539	0.000 s
168	0.003037894503852945	109671.18240937011	110004.3518916426	79868.0851656781	0.000 s
169	0.003511109326226336	109636.49328434424	110021.43899840965	79866.78387737303	0.000 s
170	0.0033562341981892008	109692.33532667406	110060.48849377668	79865.32082137473	0.000 s
171	0.003001148808249754	109657.43799330905	109986.53628265839	79863.61933903843	0.000 s
172	0.0029301713759932735	109710.2170816836	110031.68681943037	79860.03972599577	0.000 s
173	0.0036441174096588647	109661.67570916074	110061.29573078487	79858.43602859741	0.015 s
174	0.0029940968169990256	109662.35926379386	109990.6989846102	79856.79133434649	0.000 s
175	0.0033168287162368415	109643.36061533098	110007.02886236462	79855.55986490395	0.000 s
176	0.003305753285243851	109682.4825224583	110045.06574939063	79854.25407207831	0.000 s
177	0.002833254618354042	109662.3919643325	109973.0934428252	79852.62861737143	0.000 s
178	0.002766634887233055	109713.48734314826	110017.02450483182	79849.26070980956	0.000 s
179	0.002978439768319907	109652.3563083736	109978.94924709243	79845.83621019058	0.000 s
180	0.0030075190529719187	109691.52911744596	110021.42848121631	79846.64800395232	0.000 s
181	0.0031333261573973648	109608.96102430894	109952.40164897156	79845.19035030337	0.000 s
182	0.0032808731348952236	109663.3652410321	110023.15682993359	79844.0296178837	0.016 s
183	0.0027021319202511496	109657.50949372251	109953.81855042074	79842.48080325726	0.000 s
184	0.002691273807632788	109701.32623563326	109996.5625415938	79839.29480573723	0.000 s
185	0.003479640353265312	109548.84362673166	109930.0342036688	79838.00110833216	0.000 s
186	0.00295986665617054	109673.29976482104	109997.91810786712	79836.7478922937	0.000 s
187	0.0029705682772522835	109605.48688453968	109931.0774668917	79835.36486815546	0.000 s
188	0.003224982095412221	109646.23986554937	109999.84702594504	79834.32448573966	0.000 s
189	0.0025886948888296235	109648.86743751561	109932.71490021706	79832.85536357008	0.000 s
190	0.0026553517326892706	109683.05900007326	109974.30610083576	79829.8288035711	0.015 s
191	0.0032994219478152953	109551.38649408633	109912.8427430985	79828.72286205537	0.000 s
192	0.002925217747473674	109658.15049155564	109978.92445952869	79827.59745182574	0.000 s
193	0.0028083360636583787	109606.27557587963	109914.08683238266	79826.27613816384	0.000 s
194	0.003183197669033744	109632.0001323608	109980.98045963363	79825.34633239829	0.000 s
195	0.002538398133205888	109637.56462616233	109915.86841553861	79823.94319877682	0.000 s
196	0.003139611638396156	109587.15228195193	109931.21338067504	79823.0406598923	0.000 s
197	0.002860739706823656	109641.91594747125	109955.5729299544	79821.60835362173	0.000 s
198	0.0026771893512258504	109601.98580354318	109895.41107280964	79820.47303600486	0.000 s
199	0.003118282797891725	109619.06287570881	109960.88611379515	79819.61274325587	0.000 s
200	0.0025340164104410423	109622.61378542546	109900.39928771318	79818.39419384346	0.000 s
201	0.002586485252997095	109655.9538477515	109939.57735528205	79815.57387219186	0.016 s
202	0.002982980019974102	109554.5835809323	109881.38271485081	79814.56248853853	0.000 s
203	0.0028409522864605297	109632.99320791589	109944.45531064142	79813.62646009702	0.000 s
204	0.002522566680000171	109606.60232403933	109883.09228696999	79812.41581859654	0.000 s
205	0.0030853310061318417	109608.70945820166	109946.88860803515	79811.65406799167	0.000 s
206	0.0024681846816136943	109614.73184399947	109885.28124601602	79810.36969455708	0.000 s
207	0.0028397822570693787	109588.51034219853	109899.71784944696	79809.54836126267	0.000 s
208	0.0028022464440209394	109624.9689862217	109932.16516573925	79808.68215611854	0.000 s
209	0.0024554569038186536	109603.13777028269	109872.2635516009	79807.51537061397	0.000 s
210	0.0024892427284401997	109564.34662100615	109837.0788741288	79804.65034637097	0.000 s
211	0.002974024125871555	109573.22203523295	109899.0954411152	79803.92161840398	0.000 s
212	0.0025403656192652946	109635.92175497116	109914.43708123395	79803.05967393643	0.015 s
213	0.0026958618647450194	109561.02163072042	109856.38301079719	79802.00761982324	0.000 s
214	0.0026762143172536224	109591.99284887627	109885.28450919478	79801.11664597107	0.000 s
215	0.002434962590948331	109560.33002751929	109827.10533258825	79800.03561635992	0.000 s
216	0.002238082777092476	109618.33071438555	109863.66561241103	79797.45897705264	0.000 s
217	0.00293196598948553	109566.62743394755	109887.87305916652	79796.51180265441	0.000 s
218	0.0025418566837982493	109554.15747183436	109832.62843924203	79795.48065156385	0.000 s
219	0.002554645708079173	109565.97494966122	109845.87719731788	79794.67484089476	0.000 s
220	0.002670371743833222	109584.50727944364	109877.13865124456	79793.98142536172	0.000 s
221	0.002315959587825933	109566.65086767395	109820.4028032569	79792.93420450338	0.000 s
222	0.0022089928649007273	109614.0252967073	109856.16189648079	79790.47974807916	0.000 s
223	0.0028967662586145693	109487.04695656661	109804.20533994575	79789.70822648797	0.000 s
224	0.0024441865056901158	109593.2065723609	109861.07280898037	79788.91914012276	0.000 s
225	0.0024793340958695342	109534.68003606667	109806.25310296024	79787.96989012657	0.000 s
226	0.0026679486181302448	109571.40368983052	109863.73456489139	79787.32587918449	0.000 s
227	0.0022240008793985577	109565.03006428765	109808.70278750197	79786.31362844922	0.015 s
228	0.002199220485749276	109602.6194843103	109843.65981037197	79783.96322906496	0.000 s
229	0.002769277219361932	109487.2411025477	109790.44162514378	79783.11329884228	0.000 s
230	0.0024197515460291363	109580.879224818	109846.03772673749	79782.39934066216	0.000 s
231	0.002364314702360426	109533.63550513673	109792.6074899645	79781.48756130907	0.000 s
232	0.0026379616117238047	109559.75510777433	109848.7695359385	79780.90753184044	0.000 s
233	0.002215368573840415	109552.43942931491	109795.13846081417	79779.93570576083	0.000 s
234	0.0025953673932435084	109523.8930616943	109808.14780252772	79779.29722638025	0.000 s
235	0.0023937932392466	109574.65591400603	109836.95498452576	79778.65639910176	0.016 s
236	0.0022462025212253156	109538.59162335715	109784.637484033	79777.772548644	0.000 s
237	0.0026077472801036006	109554.12112083049	109839.81058220747	79777.2388054847	0.000 s
238	0.00219320023846703	109547.04185178757	109787.30045010026	79776.29720017665	0.000 s
239	0.002160556241701972	109583.78002067737	109820.54194059034	79774.07664596254	0.000 s
240	0.002525887999895726	109493.11732445913	109769.68467558015	79773.28266082042	0.000 s
241	0.00237227197549994	109563.20598338371	109823.11970648402	79772.68000626111	0.000 s
242	0.002133866100813453	109540.72086773394	109774.46609865226	79771.92836199462	0.000 s
243	0.0025889623754398183	109544.8250411963	109828.43247165208	79771.45243680579	0.016 s
244	0.002161666719865396	109540.37778641669	109777.16757555907	79770.54210249214	0.000 s
245	0.00237034420937432	109529.90864404428	109789.53222875198	79769.95453420383	0.000 s
246	0.0023378532228386373	109553.81846260282	109809.9392101699	79769.10253653333	0.000 s
247	0.002147833974280644	109527.0563711054	109762.3023038822	79768.3794477556	0.000 s
248	0.0020070545324919475	109574.42668675278	109794.34853647962	79766.25912994164	0.000 s
249	0.002130342056695378	109534.45746181437	109767.80332320259	79764.12077482652	0.000 s
250	0.002125900681024806	109566.23372561473	109799.16065650934	79765.05194466024	0.000 s
251	0.0022972725525072235	109501.2221373659	109752.77628944807	79764.40330780263	0.000 s
252	0.002334666368471794	109548.47926483108	109804.23841508791	79763.9033971237	0.000 s
253	0.0020626449298106753	109529.41993112632	109755.34023381236	79763.10318808883	0.000 s
254	0.0019330174555989288	109574.93791126003	109786.74817893867	79761.06546218679	0.015 s
255	0.0020998420967182074	109528.65673117088	109758.64961537198	79758.90997772261	0.000 s
256	0.0021180159951634803	109557.19299102764	109789.23687816784	79759.83295262959	0.000 s
257	0.002197472181960647	109500.98872661038	109741.6141032343	79759.11020500808	0.000 s
258	0.002315762969767654	109538.35360719071	109792.01847024357	79758.65868467501	0.000 s
259	0.0019877635031892993	109528.7523871755	109746.46964372057	79757.97912244411	0.000 s
260	0.0019160341874733255	109567.32203534817	109777.2567701978	79756.01639395593	0.016 s
261	0.002448169594042593	109462.84287926414	109730.8264828786	79755.36318276559	0.000 s
262	0.002111082655520624	109548.52363925942	109779.78962745215	79754.85736241574	0.000 s
263	0.002095420129325287	109503.73669065714	109733.19302475508	79754.15512623129	0.015 s
264	0.002304327872775458	109530.19583660712	109782.58931978398	79753.7506593049	0.000 s
265	0.0019228766962549049	109525.23052959281	109735.8340430301	79753.00064930179	0.000 s
266	0.0019064388273204447	109557.15230918344	109766.01631815633	79751.10582236719	0.000 s
267	0.002349099005370947	109463.44611742315	109720.58658982208	79750.47338118193	0.000 s
268	0.002097483738504824	109538.83722178974	109768.59315159716	79750.01331337227	0.000 s
269	0.0019980194909663407	109506.36656799287	109725.16242278063	79749.42359652801	0.000 s
270	0.002293509581544395	109522.39857699318	109773.58924752322	79749.06245772177	0.000 s
271	0.0019169894506259055	109517.88004990309	109727.82467061367	79748.33387992923	0.000 s
272	0.0022083745705061553	109497.37021321818	109739.18142113434	79747.87807609107	0.000 s
273	0.00207163137821631	109530.6205329058	109757.52760327728	79747.18471843287	0.000 s
274	0.0019172846846455815	109504.95676604965	109714.90894254998	79746.61488457225	0.016 s
275	0.002261936545448373	109514.86595036622	109762.58162792923	79746.27795143859	0.000 s
276	0.001908577769063724	109510.77341996056	109719.78324758286	79745.66102902064	0.000 s
277	0.0018848466252092688	109542.20977502062	109748.68003943303	79743.85289835963	0.000 s
278	0.0021491663529824567	109471.79782735037	109707.07093184142	79743.34130670107	0.000 s
279	0.0020742650915770433	109526.28544264208	109753.47199314587	79742.95662265371	0.000 s
280	0.0018206288676647642	109510.23034091918	109709.60782758247	79742.31182204097	0.000 s
281	0.002256255521049466	109509.3028623379	109756.38383152733	79742.01512979744	0.000 s
282	0.0018884255221778279	109505.58724501761	109712.38039079217	79741.32785725687	0.000 s
283	0.0020227044780727343	109501.76000657649	109723.24970689864	79740.90334350908	0.016 s
284	0.0020444606293372747	109517.25468040376	109741.15839583095	79740.2894347678	0.000 s
285	0.0018674138400596174	109493.39148992847	109697.86096459182	79739.66358283897	0.000 s
286	0.001770356378693938	109531.97164456817	109725.88226924006	79737.9281314494	0.000 s
287	0.001813866406185749	109504.39921011556	109703.02556117234	79736.16006811951	0.000 s
288	0.0018762035719708248	109525.00683532511	109730.49804436968	79737.07905889254	0.000 s
289	0.001959562696735695	109475.8730454935	109690.39788250602	79736.59105246328	0.000 s
290	0.002057633584740204	109509.98805340608	109735.31948268927	79736.27409973516	0.000 s
291	0.001798968617370944	109496.07873447522	109693.0587438437	79735.6598076663	0.000 s
292	0.001710789591562678	109533.20171854555	109720.58997997617	79733.98264541924	0.000 s
293	0.0017866454629325013	109502.63018902439	109698.2725664308	79732.26954832517	0.000 s
294	0.001879207398865379	109519.37197157586	109725.18158570393	79733.18513111606	0.000 s
295	0.0018732611785505782	109478.77783264153	109683.86017703058	79732.62481061494	0.000 s
296	0.0020525435658722557	109503.21926360615	109727.97939174797	79732.34188025311	0.000 s
297	0.0017391924073579812	109496.09490056564	109686.52967745205	79731.74272341811	0.000 s
298	0.00169990603246295	109527.39494923766	109713.58122863183	79730.118628163	0.000 s
299	0.002102244258783026	109443.10698821154	109673.18313154088	79729.6122036318	0.000 s
300	0.0018712794958537504	109511.26793886235	109716.1941291213	79729.28299810157	0.000 s
301	0.0017967348596783506	109478.9632376572	109675.66790730774	79728.73833230043	0.000 s
302	0.002041291153536795	109495.49337964399	109719.005561632	79728.48491071767	0.000 s
303	0.0016819715023033144	109496.10353589707	109680.27286165771	79727.98285691794	0.000 s
304	0.0017023969543907835	109520.40191421502	109706.84911287743	79726.40611938732	0.000 s
305	0.0020158216222307956	109446.56569553747	109667.19044914545	79725.91030084352	0.000 s
306	0.0018704476668791603	109504.64491590497	109709.46762350036	79725.6139277819	0.000 s
307	0.0017169009847410877	109481.71711311159	109669.68638103425	79725.0813210412	0.000 s
308	0.002037165572180921	109489.22842503402	109712.27611170615	79724.85744023298	0.000 s
309	0.001686992127834852	109487.67226034075	109672.37710153892	79724.2888488251	0.000 s
310	0.0019127098439961632	109473.10370926623	109682.49399238377	79723.95731021553	0.000 s
311	0.0018458786702149066	109496.68263582823	109698.800226765	79723.44363200886	0.000 s
312	0.001665772576668001	109479.18004633163	109661.54746216892	79723.00560076405	0.000 s
313	0.0016133648044753812	109510.68052583447	109687.361203509	79721.48297432203	0.000 s
314	0.0020318248540023287	109487.45063875412	109709.90996216329	79721.29870721544	0.000 s
315	0.0016821438359491125	109488.3921944325	109672.56741847035	79720.82131339358	0.000 s
316	0.0018326022132142405	109481.79630703322	109682.43288925216	79720.49873539816	0.000 s
317	0.0018610824326368292	109500.5123066189	109704.30178643747	79720.26283755999	0.047 s
318	0.001596215936892298	109491.04225413539	109665.81360072839	79719.75206396761	0.000 s
319	0.001536794563714361	109522.89185249337	109691.20603729456	79718.2787605051	0.000 s
320	0.0020300748396562263	109485.39795748086	109707.6615091841	79717.87819155386	0.000 s
321	0.0016732392615665947	109485.74970224964	109668.94555723348	79717.33407202217	0.000 s
322	0.0017600922822258447	109485.87513703368	109678.58038087512	79717.01899130458	0.000 s
323	0.001869345705141967	109495.43906879051	109700.12389754638	79716.80885745144	0.000 s
324	0.0015306319830934445	109496.4790245064	109664.07783733745	79716.38175737881	0.015 s
325	0.0015524631422014767	109519.05325458513	109689.07754813168	79714.95529429721	0.000 s
326	0.0019677552064254478	109438.53903078556	109653.88728574698	79714.60327080698	0.000 s
327	0.0016513648956884008	109492.00738278496	109672.81864013535	79714.28021881077	0.000 s
328	0.0017353161365547543	109445.78086969824	109635.70389931927	79713.8370721159	0.000 s
329	0.0018194839123710782	109476.18580171774	109675.37596057172	79713.63309692692	0.000 s
330	0.0015527577882237242	109468.36184979549	109638.33970122185	79713.155986811	0.000 s
331	0.001890064780491807	109441.10933395608	109647.96012024615	79712.87710502732	0.000 s
332	0.0016552796096287459	109487.42539125805	109668.65769401896	79712.64666695226	0.000 s
333	0.001660480811282783	109450.52211179635	109632.26260354786	79712.20980274133	0.000 s
334	0.0018102784120366255	109473.25178309303	109671.4288474914	79712.02030016336	0.094 s
335	0.0015809437755183176	109461.87714983276	109634.93022316934	79711.55206760213	0.000 s
336	0.0014994834827743997	109494.81894121852	109659.00461367024	79710.16184528478	0.000 s
337	0.0018655609286590824	109419.20164856213	109623.32983600275	79709.76583642533	0.000 s
