Iter. #	RelGap	SPTT	TSTT	SORobjective	Runtime
283	1.7045552074201886E-4	5.967444483069567E7	5.968461666926428E7	5.967934541438405E7	0.000 s
284	1.9784298389557975E-4	5.967208530085915E7	5.968389100427035E7	5.967861948320021E7	0.000 s
285	5.140529659417581E-4	5.965597722886661E7	5.968664356089725E7	5.968136596377454E7	0.000 s
286	3.5539649723959066E-4	5.966155305617137E7	5.96827565631474E7	5.967748880326372E7	0.000 s
287	2.59395406002616E-4	5.9669849042834714E7	5.96853271275533E7	5.968005332095593E7	0.000 s
288	5.057663423280179E-4	5.965168636089998E7	5.968185617612443E7	5.967659127993889E7	0.000 s
289	1.975589836034075E-4	5.967246589708754E7	5.968425472879927E7	5.9678983817947716E7	0.000 s
290	4.659257038566178E-4	5.9659017093595706E7	5.968681376312643E7	5.968153739451035E7	0.000 s
291	3.6173355028590315E-4	5.966145270270052E7	5.9683034251801886E7	5.967776754658104E7	0.000 s
292	2.8171243805963364E-4	5.966873873099847E7	5.9685548156862326E7	5.968027550519893E7	0.015 s
293	3.080324099389298E-4	5.966433007858671E7	5.968270862596822E7	5.967743922318291E7	0.000 s
294	3.1510639706011645E-4	5.966645692187546E7	5.968525820414146E7	5.9679982904710375E7	0.000 s
295	4.591548076275931E-4	5.965432136257398E7	5.9681711931023374E7	5.96764459536393E7	0.000 s
296	1.635173522711586E-4	5.967433527462664E7	5.968409306392929E7	5.9678821218265176E7	0.000 s
297	1.8825965048696602E-4	5.967216483882512E7	5.968339869972148E7	5.967812660155411E7	0.000 s
298	4.9089214284459E-4	5.9656757572381206E7	5.968604260594107E7	5.9680764699619375E7	0.000 s
299	3.388784775522069E-4	5.966209062680861E7	5.968230882524781E7	5.9677040328061424E7	0.000 s
300	2.472500675718692E-4	5.967003270672001E7	5.9684786126338765E7	5.967951184780522E7	0.000 s
301	4.826935643398311E-4	5.9652645337663665E7	5.9681439285664E7	5.9676173532997556E7	0.000 s
302	1.8829205184700548E-4	5.967252309336949E7	5.9683758955181636E7	5.967848745046425E7	0.000 s
303	4.452409664399415E-4	5.965965635464857E7	5.968621927770139E7	5.968094255212281E7	0.000 s
304	3.4523107390849184E-4	5.966198723619138E7	5.968258440811644E7	5.967731693251004E7	0.000 s
305	2.713869080084308E-4	5.966881587979837E7	5.968500921524451E7	5.967973605001841E7	0.000 s
306	2.98133018375335E-4	5.966437359538096E7	5.968216151517043E7	5.967689222676609E7	0.000 s
307	2.947424834851553E-4	5.9667028770520896E7	5.9684615178762905E7	5.967934024385006E7	0.156 s
308	4.4143971436327867E-4	5.965489760752194E7	5.968123164848217E7	5.967596544218077E7	0.000 s
309	1.5788015022111246E-4	5.967411066050559E7	5.968353201806099E7	5.96782601919099E7	0.000 s
310	1.8228323433189253E-4	5.967198930158619E7	5.9682866504795104E7	5.967759443670075E7	0.000 s
311	4.6510915971387234E-4	5.965766038878419E7	5.968540771307811E7	5.968013008030019E7	0.016 s
312	3.2654530834030915E-4	5.96623374325477E7	5.968181988892092E7	5.9676551271090865E7	0.000 s
313	2.334635286904696E-4	5.9670277191228315E7	5.9684208024699315E7	5.9678933866798185E7	0.000 s
314	4.278122728254008E-4	5.965553056129102E7	5.968105192940705E7	5.967578507368861E7	0.016 s
315	1.5237312953786386E-4	5.967424046246041E7	5.968333321323248E7	5.967806084711823E7	0.000 s
316	1.740349524592677E-4	5.9672296618147716E7	5.968268168345279E7	5.9677409081717886E7	0.000 s
317	4.51764095602325E-4	5.965811519614932E7	5.968506659060625E7	5.967978900278569E7	0.000 s
318	3.238102721534464E-4	5.9662207545571685E7	5.968152678123429E7	5.967625803758982E7	0.000 s
319	2.2400814289191828E-4	5.967051831703467E7	5.9683884999028265E7	5.967861082023803E7	0.000 s
320	4.409469827757473E-4	5.9654425316710815E7	5.9680729755563445E7	5.96754631680968E7	0.000 s
321	1.6492246715205106E-4	5.967312567175624E7	5.96829671108647E7	5.967769511548392E7	0.000 s
322	4.3942505279881416E-4	5.965910454040421E7	5.96853202455668E7	5.968004333987628E7	0.000 s
323	3.123058553919922E-4	5.966320389531664E7	5.9681837063244596E7	5.967656886227981E7	0.047 s
324	2.552459930553752E-4	5.96689361263912E7	5.968416638324734E7	5.967889282959205E7	0.000 s
325	2.6449745317913553E-4	5.966579419027767E7	5.968157564088291E7	5.9676305018012784E7	0.000 s
326	3.0379831840354754E-4	5.966580657898248E7	5.9683932950687364E7	5.9678657015518375E7	0.000 s
327	3.99247110965506E-4	5.965685432427989E7	5.968067215101815E7	5.967540443880614E7	0.000 s
328	1.4312318166709304E-4	5.967435235174191E7	5.968289313491442E7	5.967762013399357E7	0.000 s
329	2.5362815412122153E-4	5.966619940815087E7	5.968133243617019E7	5.967606076975535E7	0.000 s
330	3.2003006948766455E-4	5.9664583366533205E7	5.968367782729395E7	5.967840091633935E7	0.000 s
331	3.8912190572126804E-4	5.9657155944028735E7	5.968036985023959E7	5.967510143300302E7	0.016 s
332	1.293734463301277E-4	5.96748594312588E7	5.968257977348268E7	5.9677306133579165E7	0.000 s
333	1.5198322050946622E-4	5.9672905993197836E7	5.968197527362784E7	5.9676701414005265E7	0.000 s
334	3.798389482347897E-4	5.966139183722669E7	5.968405355755236E7	5.9678776140847616E7	0.000 s
335	3.396569042002362E-4	5.966044421451178E7	5.9680708296296895E7	5.9675439273103215E7	0.000 s
336	1.7150348544325844E-4	5.9672710336516164E7	5.968294441432472E7	5.967767023263312E7	0.000 s
337	3.2776394792488617E-4	5.96608313769189E7	5.968038604654747E7	5.967511551635472E7	0.000 s
338	1.9217799948845204E-4	5.967115333181301E7	5.968262081468748E7	5.967734516108284E7	0.000 s
339	4.6929697784325874E-4	5.965153664401029E7	5.967953092988104E7	5.9674263206461005E7	0.000 s
340	1.8907833703485366E-4	5.967371756094824E7	5.9685000568229355E7	5.967972462784714E7	0.000 s
341	4.5243274371520315E-4	5.965487663489636E7	5.968186645440827E7	5.9676598755074255E7	0.000 s
342	1.9345489412181394E-4	5.967241714398726E7	5.968396106512785E7	5.967868829417897E7	0.000 s
343	3.5745963528621694E-4	5.9664822581338994E7	5.968615034705833E7	5.968087296957773E7	0.000 s
344	3.316751104334159E-4	5.966310413564279E7	5.9682892902295776E7	5.967762369797402E7	0.000 s
345	2.0383328605633189E-4	5.967290536550696E7	5.9685068689896144E7	5.9679794462563686E7	0.000 s
346	2.9036732307230473E-4	5.966521572327396E7	5.968254055224407E7	5.967726975532536E7	0.000 s
347	2.248984319779268E-4	5.967131837468038E7	5.968473836061689E7	5.96794625743251E7	0.000 s
348	4.1670377801272807E-4	5.9656826603644684E7	5.9681685828674674E7	5.967641776726788E7	0.000 s
349	1.6346299799785413E-4	5.9674008979293026E7	5.968376347170333E7	5.967849044173735E7	0.015 s
350	3.9337691593988033E-4	5.966245939368118E7	5.968592922795486E7	5.968065168459392E7	0.000 s
351	2.98737242460545E-4	5.96648783895266E7	5.968270251076843E7	5.9677432977577135E7	0.000 s
352	2.1250246819470853E-4	5.9672177154119015E7	5.968485763904682E7	5.967958318395576E7	0.000 s
353	2.585600842777147E-4	5.966694334447309E7	5.9682370834372826E7	5.967709974212407E7	0.000 s
354	2.631389431646536E-4	5.9668845566630825E7	5.968454676359308E7	5.967927078174731E7	0.000 s
355	3.8244131421727445E-4	5.9658702794725485E7	5.968151874742679E7	5.967625033826648E7	0.000 s
356	1.3510834925378745E-4	5.967551641262497E7	5.968357907313834E7	5.967830579437003E7	0.000 s
357	3.027057495028629E-4	5.9666770913555674E7	5.9684832388165474E7	5.967955603098363E7	0.000 s
358	3.499957066881443E-4	5.966087839386259E7	5.968175944515769E7	5.967649076791866E7	0.000 s
359	1.4086284185443887E-4	5.9675426796128094E7	5.968383284633548E7	5.967855934104403E7	0.000 s
360	3.068444128517811E-4	5.966324254285744E7	5.968154987548433E7	5.96762790151122E7	0.000 s
361	1.842129261910852E-4	5.967265378069182E7	5.9683646254858345E7	5.9678370599320546E7	0.000 s
362	4.28115295385334E-4	5.965519205377779E7	5.9680731353945166E7	5.967546312335015E7	0.000 s
363	1.8438078850357975E-4	5.967171459853276E7	5.968271691632179E7	5.96774439097892E7	0.000 s
364	3.5711741275701314E-4	5.966358439909502E7	5.968489130399144E7	5.967961354783496E7	0.000 s
365	3.0726728899743705E-4	5.966347204887921E7	5.968180468218785E7	5.967653462870213E7	0.000 s
366	1.6239990671795823E-4	5.967417624856789E7	5.9683867329224125E7	5.967859254404933E7	0.000 s
367	3.627499876870388E-4	5.965957384172998E7	5.9681215351406485E7	5.967594606938507E7	0.000 s
368	1.2471624752974364E-4	5.9675782724231444E7	5.9683225263921216E7	5.9677951273894414E7	0.000 s
369	3.049216166162161E-4	5.9666253030788094E7	5.9684446561119676E7	5.9679169594995156E7	0.000 s
370	3.326650356310079E-4	5.966158036864864E7	5.9681427690407775E7	5.967615832044076E7	0.000 s
371	1.3503540878767595E-4	5.9675390302525446E7	5.968344859324951E7	5.967817455368782E7	0.000 s
372	2.9110351539762824E-4	5.9663867244201764E7	5.9681235605698764E7	5.967596412694651E7	0.000 s
373	1.8834180443283444E-4	5.967203906725732E7	5.968327780676944E7	5.9678001689196624E7	0.000 s
374	4.0843345497543204E-4	5.965606937264471E7	5.9680434907168835E7	5.967516597690533E7	0.000 s
375	1.7276684905853656E-4	5.967206386338041E7	5.9682373217830904E7	5.967709966673922E7	0.000 s
376	3.5586811763588244E-4	5.966325601874851E7	5.968448826935993E7	5.967921012208451E7	0.000 s
377	2.916783471447193E-4	5.966408022912821E7	5.968148294943336E7	5.967621226003899E7	0.000 s
378	1.6370365356910277E-4	5.9673724411066204E7	5.9683493217774376E7	5.9678217948988475E7	0.000 s
379	4.0543870716946984E-4	5.965656697381714E7	5.9680754055205174E7	5.967548555560019E7	0.000 s
380	1.7273577207732593E-4	5.9672357176341034E7	5.968266472702957E7	5.967739166642089E7	0.000 s
381	3.3196707013538607E-4	5.96649408447162E7	5.968474764031822E7	5.967947004271116E7	0.000 s
382	2.9025695493589687E-4	5.966448003577112E7	5.968179806606413E7	5.967652782702296E7	0.000 s
383	1.8754434855972058E-4	5.967258758121216E7	5.968377883777696E7	5.9678504078105025E7	0.016 s
384	2.5338237067717984E-4	5.966637798936566E7	5.968149639767033E7	5.967622472944766E7	0.000 s
385	2.1322828387893011E-4	5.967077126000137E7	5.9683494756154865E7	5.967821859456818E7	0.000 s
386	3.672822985960611E-4	5.965880522800136E7	5.9680716851117E7	5.967544765293396E7	0.000 s
387	1.3942844689540657E-4	5.9674297156433135E7	5.9682617451005235E7	5.9677343776340775E7	0.000 s
388	3.6485027556332206E-4	5.9662811383682504E7	5.968457937685672E7	5.967930163363895E7	0.000 s
389	2.613731361154059E-4	5.966606018907156E7	5.968165529434282E7	5.9676384777308606E7	0.000 s
390	1.9580861946622008E-4	5.9671934216289915E7	5.968361849534968E7	5.9678343539747424E7	0.000 s
391	2.54750808863502E-4	5.9666071557499595E7	5.968127153749058E7	5.967600032784266E7	0.000 s
392	1.9872824532263245E-4	5.967137281709106E7	5.9683231204307E7	5.96779555805661E7	0.000 s
393	3.6451344252896867E-4	5.965880927953368E7	5.9680555717481345E7	5.96752866220704E7	0.000 s
394	1.4062423291560933E-4	5.967403101585272E7	5.96824226306893E7	5.967714913826923E7	0.000 s
395	3.5034201733785686E-4	5.966344445244476E7	5.9684347063935556E7	5.9679069574783556E7	0.000 s
396	2.605052255493234E-4	5.966593683174379E7	5.9681480120075755E7	5.967620972840515E7	0.000 s
397	1.9314377558199425E-4	5.967188218286715E7	5.968340743548803E7	5.967813268339235E7	0.000 s
398	2.2199752264362438E-4	5.966804448852588E7	5.9681290646583326E7	5.967601828938143E7	0.000 s
399	2.4076958218843814E-4	5.9668869767202765E7	5.9683236216046266E7	5.9677959525269486E7	0.000 s
400	3.31948204894017E-4	5.96607230500955E7	5.9680527320014656E7	5.9675257349637836E7	0.000 s
401	1.1489078819004739E-4	5.967552558975127E7	5.9682381757921934E7	5.9677107469671056E7	0.000 s
402	2.7603535388487366E-4	5.966703143948118E7	5.968350164961984E7	5.967822463093073E7	0.000 s
403	3.0253474759400767E-4	5.966272782952955E7	5.968077787783423E7	5.967550753020851E7	0.000 s
404	1.32549456747455E-4	5.967473315250631E7	5.968264300596722E7	5.9677368373546556E7	0.000 s
405	2.645274242096818E-4	5.966482029565188E7	5.968060327688063E7	5.9675330997561805E7	0.000 s
406	1.7258783025075886E-4	5.9672187592647225E7	5.968248628603015E7	5.967720974784547E7	0.000 s
407	3.7271221600509996E-4	5.9657631012947805E7	5.967986614080425E7	5.96745962067747E7	0.000 s
408	1.4215522971050554E-4	5.96735249138697E7	5.968200781751147E7	5.967673331541027E7	0.000 s
409	3.3819411664159915E-4	5.966368648067483E7	5.968386438841975E7	5.967858602920406E7	0.000 s
410	2.578467559271047E-4	5.9665706770028785E7	5.968109137895954E7	5.967581987640696E7	0.000 s
411	1.6283595330168765E-4	5.96732370911087E7	5.9682954039557025E7	5.967767832818139E7	0.016 s
412	3.349467692945751E-4	5.9660501422366716E7	5.968048451457263E7	5.967521436800639E7	0.000 s
413	1.2251623680925583E-4	5.967497368286576E7	5.968228483607308E7	5.967701049782375E7	0.000 s
414	2.455387236273143E-4	5.966871773913371E7	5.9683368719927855E7	5.967809173069614E7	0.000 s
415	3.063778065377498E-4	5.966245015921083E7	5.9680729409823276E7	5.967545889821965E7	0.000 s
416	1.2505395788053875E-4	5.967507720711013E7	5.96825398117017E7	5.967726513959591E7	0.000 s
417	2.6942595699286365E-4	5.966448083428761E7	5.968055599413487E7	5.9675283607348435E7	0.000 s
418	1.4534444409908254E-4	5.967371005375685E7	5.968238329597194E7	5.967710677313459E7	0.000 s
419	3.7631183959030423E-4	5.965739185892798E7	5.967984164180358E7	5.967457153349167E7	0.000 s
420	1.1198614946428265E-4	5.967625182765892E7	5.968293474131556E7	5.967765925093092E7	0.000 s
421	2.4373903651775386E-4	5.9669273740375325E7	5.968381747166652E7	5.967854008634568E7	0.000 s
422	3.047409518492916E-4	5.966300548849979E7	5.9681187249582544E7	5.967591637914939E7	0.000 s
423	1.0928465751502969E-4	5.9676449733081974E7	5.968297145345277E7	5.967769649238085E7	0.000 s
424	1.9585017181733555E-4	5.966996937774386E7	5.9681655751498826E7	5.967638238126094E7	0.000 s
425	2.5054884837349967E-4	5.966856226442779E7	5.9683512153987244E7	5.96782347183018E7	0.000 s
426	2.998707902730491E-4	5.9663001789299555E7	5.968089298079617E7	5.9675621998800375E7	0.000 s
427	1.0055234466999075E-4	5.9676667569929145E7	5.9682668198775396E7	5.967739316481242E7	0.000 s
428	1.4124824985439766E-4	5.967366336893852E7	5.968209216945178E7	5.967681761593033E7	0.000 s
429	3.276008470998182E-4	5.9664429083398506E7	5.968397520090795E7	5.967869662269845E7	0.000 s
430	2.4529741706569297E-4	5.966665428347511E7	5.96812903596558E7	5.967601831896198E7	0.000 s
431	1.5907090436018123E-4	5.9673600366510004E7	5.968309270008673E7	5.9677816647580534E7	0.000 s
432	3.4493565739501797E-4	5.9660046077276975E7	5.9680624954490855E7	5.96753548405789E7	0.000 s
433	1.4175099111923828E-4	5.96738915908799E7	5.968235042415685E7	5.9677076312545575E7	0.000 s
434	2.9753089892570195E-4	5.966636177996225E7	5.968411436621826E7	5.967883661928787E7	0.000 s
435	2.506391820329412E-4	5.966652487381786E7	5.9681479642806984E7	5.967620835615984E7	0.000 s
436	1.6399339740114094E-4	5.967346868687817E7	5.9683254741742834E7	5.967797948766269E7	0.000 s
437	2.1857353094678622E-4	5.9668185953725025E7	5.968122783981412E7	5.96759553025218E7	0.000 s
438	1.9386835100831945E-4	5.967144771080688E7	5.9683016115976855E7	5.967773963227102E7	0.000 s
439	3.166522800253091E-4	5.96616711651264E7	5.968056316933096E7	5.967529253029475E7	0.000 s
440	1.1718306121166755E-4	5.9675284000756145E7	5.968227693321402E7	5.967700236141938E7	0.063 s
441	3.3020675155981394E-4	5.9664324548203E7	5.968402611099607E7	5.967874796276275E7	0.000 s
442	2.240843918133173E-4	5.9668039499815136E7	5.968141017615715E7	5.967613838657291E7	0.000 s
443	1.741818105944759E-4	5.967277785585214E7	5.968317176834228E7	5.9677896075295545E7	0.000 s
444	2.184789246209018E-4	5.9668042262011476E7	5.9681078471719116E7	5.967580607812982E7	0.000 s
445	1.8417518558155876E-4	5.9671846910435945E7	5.968283698391467E7	5.967756070580643E7	0.000 s
446	3.1502391553961395E-4	5.9661631021409005E7	5.968042586202084E7	5.967515533618161E7	0.000 s
447	1.1859138049219453E-4	5.9675035245380625E7	5.96821121901913E7	5.967683779306471E7	0.000 s
448	3.180168237331138E-4	5.9664857130537055E7	5.96838315588902E7	5.967855364094104E7	0.000 s
449	2.2299182859097932E-4	5.966797671076146E7	5.968128218199651E7	5.967601038748563E7	0.000 s
450	1.7200431149722029E-4	5.967275155181065E7	5.9683015522356465E7	5.967773988524989E7	0.000 s
451	2.1747598045673833E-4	5.9667978913902394E7	5.968095526611856E7	5.967568287702016E7	0.000 s
452	1.7610279627722214E-4	5.967217719648489E7	5.968268563374914E7	5.9677409420413725E7	0.000 s
453	3.125352095183498E-4	5.9661667502959915E7	5.968031387471317E7	5.967504332441965E7	0.000 s
454	1.1910930089875649E-4	5.9674866443605125E7	5.9681974275228456E7	5.967669991352278E7	0.000 s
455	3.077654243446304E-4	5.966530248095706E7	5.968366539809377E7	5.967838756977335E7	0.000 s
456	2.2193540711379356E-4	5.966791620517736E7	5.968115862845199E7	5.967588682916616E7	0.000 s
457	1.7009265255230055E-4	5.967271471549542E7	5.968286460582638E7	5.967758902294247E7	0.000 s
458	1.8879159285245528E-4	5.966974047894077E7	5.9681005624290876E7	5.9675732123690546E7	0.000 s
459	2.1433290549177642E-4	5.966993581196712E7	5.9682725042680204E7	5.967744777871877E7	0.000 s
460	2.8422668865069056E-4	5.9663364621315E7	5.968032254187508E7	5.967505112107872E7	0.000 s
461	9.852368859397664E-5	5.9676093404370114E7	5.9681972913213186E7	5.9676697740896784E7	0.000 s
